No,building_name,category,prefecture,city,station_num,station,method,time,age,total_stairs,stairs,layout,room_num,space,south,corner,rent,unit_price,url
7377,東横線元住吉駅より徒歩8分,マンション,神奈川県,川崎市中原区,3,元住吉,walk,8,31,3,1,1DK,1,31.0,1,0,70000,2258.064516129032,https://sumaity.com/chintai/kanagawa_prop/prop_286545241/
7378,南武線矢向駅より徒歩2分,マンション,神奈川県,川崎市幸区,3,矢向,walk,4,17,3,3,1K,1,18.24,1,1,72000,3947.368421052632,https://sumaity.com/chintai/kanagawa_prop/prop_287905279/
7379,京浜急行線京急蒲田駅より徒歩12分,マンション,東京都,大田区,3,梅屋敷,walk,11,37,3,3,1K,1,24.5,0,1,68500,2795.918367346939,https://sumaity.com/chintai/tokyo_prop/prop_287897563/
7380,京浜東北線大森駅より徒歩12分,マンション,東京都,大田区,3,大森,walk,10,2,3,3,1K,1,24.09,1,1,89000,3694.4790369447906,https://sumaity.com/chintai/tokyo_prop/prop_273886996/
7381,京浜東北線蒲田駅より徒歩5分,アパート,東京都,大田区,3,蓮沼,walk,7,12,3,3,1R,1,28.0,0,1,84000,3000.0,https://sumaity.com/chintai/tokyo_prop/prop_287895799/
7382,都営浅草線馬込駅より徒歩8分,マンション,東京都,大田区,3,馬込,walk,8,16,3,3,1K,1,20.28,0,0,84500,4166.666666666666,https://sumaity.com/chintai/tokyo_prop/prop_287896119/
7383,京浜急行線京急鶴見駅より徒歩8分,マンション,神奈川県,横浜市鶴見区,3,京急鶴見,walk,8,29,3,3,1R,1,18.0,1,0,67000,3722.222222222222,https://sumaity.com/chintai/kanagawa_prop/prop_287833979/
7384,東横線武蔵小杉駅より徒歩7分,マンション,神奈川県,川崎市中原区,3,向河原,walk,5,36,3,1,1DK,1,25.0,1,1,70000,2800.0,https://sumaity.com/chintai/kanagawa_prop/prop_287835907/
7385,京浜急行線生麦駅より徒歩7分,アパート,神奈川県,横浜市鶴見区,3,生麦,walk,7,7,3,3,1R,1,23.68,0,1,72000,3040.5405405405404,https://sumaity.com/chintai/kanagawa_prop/prop_273276875/
7386,東横線新丸子駅より徒歩3分,マンション,神奈川県,川崎市中原区,3,新丸子,walk,3,27,3,1,1R,1,23.8,0,1,58000,2436.9747899159665,https://sumaity.com/chintai/kanagawa_prop/prop_287835639/
7387,京急大師線小島新田駅より徒歩25分,アパート,神奈川県,川崎市川崎区,3,川崎,bus,21,13,3,2,1K,1,32.73,1,0,70000,2138.710663000306,https://sumaity.com/chintai/kanagawa_prop/prop_287834965/
7388,南武線平間駅より徒歩6分,アパート,神奈川県,川崎市中原区,3,平間,walk,6,31,3,2,1K,1,16.0,1,0,53000,3312.5,https://sumaity.com/chintai/kanagawa_prop/prop_282134546/
7389,京浜急行線大森海岸駅より徒歩5分,マンション,東京都,大田区,3,大森海岸,walk,5,50,3,3,1R,1,16.0,1,0,59500,3718.75,https://sumaity.com/chintai/tokyo_prop/prop_287119817/
7390,横須賀線西大井駅より徒歩7分,アパート,東京都,品川区,3,西大井,walk,7,7,3,1,1DK,1,28.98,0,0,93000,3209.109730848861,https://sumaity.com/chintai/tokyo_prop/prop_287828399/
7391,京浜東北線蒲田駅より徒歩12分,マンション,東京都,大田区,3,雑色,walk,6,17,3,2,1K,1,19.0,1,1,66000,3473.684210526316,https://sumaity.com/chintai/tokyo_prop/prop_287825349/
7392,京浜急行線京急川崎駅より徒歩26分,マンション,神奈川県,川崎市川崎区,3,小田栄,walk,10,13,3,1,1K,1,20.81,0,0,80000,3844.305622296973,https://sumaity.com/chintai/kanagawa_prop/prop_287755963/
7393,京浜東北線鶴見駅よりバス約13分 徒歩1分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,14,18,3,3,1K,1,20.28,0,0,65500,3229.783037475345,https://sumaity.com/chintai/kanagawa_prop/prop_287755847/
7394,京浜東北線鶴見駅よりバス約13分 徒歩1分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,14,18,3,3,1K,1,20.28,0,0,66000,3254.437869822485,https://sumaity.com/chintai/kanagawa_prop/prop_287754541/
7395,京浜東北線鶴見駅よりバス約13分 徒歩1分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,14,18,3,1,1K,1,20.28,0,0,62000,3057.199211045365,https://sumaity.com/chintai/kanagawa_prop/prop_287757805/
7396,京浜東北線鶴見駅よりバス約13分 徒歩1分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,14,18,3,1,1K,1,20.28,0,0,62000,3057.199211045365,https://sumaity.com/chintai/kanagawa_prop/prop_287756961/
7397,京浜東北線鶴見駅よりバス約13分 徒歩1分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,14,18,3,1,1K,1,20.28,0,0,62000,3057.199211045365,https://sumaity.com/chintai/kanagawa_prop/prop_287755941/
7398,京浜東北線鶴見駅よりバス約13分 徒歩1分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,14,18,3,1,1K,1,20.28,0,0,62500,3081.8540433925045,https://sumaity.com/chintai/kanagawa_prop/prop_287449139/
7399,京浜東北線鶴見駅よりバス約13分 徒歩1分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,14,18,3,1,1K,1,20.28,0,0,62000,3057.199211045365,https://sumaity.com/chintai/kanagawa_prop/prop_287448163/
7400,東横線元住吉駅より徒歩8分,アパート,神奈川県,川崎市中原区,3,元住吉,walk,8,3,3,1,1K,1,17.18,0,1,74000,4307.334109429569,https://sumaity.com/chintai/kanagawa_prop/prop_287754453/
7401,南武線矢向駅より徒歩7分,マンション,神奈川県,横浜市鶴見区,3,矢向,walk,7,32,3,2,1K,1,21.87,1,0,57000,2606.310013717421,https://sumaity.com/chintai/kanagawa_prop/prop_286847857/
7402,都営浅草線西馬込駅より徒歩20分,マンション,東京都,大田区,3,大森,walk,17,5,3,1,1K,1,25.87,0,1,85000,3285.6590645535366,https://sumaity.com/chintai/tokyo_prop/prop_287749863/
7403,京浜急行線六郷土手駅より徒歩1分,マンション,東京都,大田区,3,六郷土手,walk,1,23,3,3,1R,1,18.0,0,0,65000,3611.1111111111113,https://sumaity.com/chintai/tokyo_prop/prop_258731165/
7404,横須賀線保土ヶ谷駅より徒歩9分,アパート,神奈川県,横浜市保土ケ谷区,3,保土ヶ谷,walk,9,2,3,2,1K,1,19.8,0,0,66000,3333.333333333333,https://sumaity.com/chintai/kanagawa_prop/prop_275133516/
7405,京浜急行線京急鶴見駅より徒歩23分,マンション,神奈川県,横浜市鶴見区,3,鶴見,walk,20,12,3,2,1K,1,19.87,0,0,71000,3573.2259687971814,https://sumaity.com/chintai/kanagawa_prop/prop_287064017/
7406,京浜急行線京急鶴見駅より徒歩23分,マンション,神奈川県,横浜市鶴見区,3,鶴見,walk,20,12,3,1,1K,1,19.87,0,0,72500,3648.7166582788122,https://sumaity.com/chintai/kanagawa_prop/prop_286310379/
7407,横浜ブルー三ッ沢上町駅より徒歩7分,アパート,神奈川県,横浜市神奈川区,3,三ッ沢上町,walk,7,16,3,2,1K,1,30.4,1,0,65000,2138.157894736842,https://sumaity.com/chintai/kanagawa_prop/prop_287683667/
7408,南武線向河原駅より徒歩5分,マンション,神奈川県,川崎市中原区,3,向河原,walk,5,12,3,3,1K,1,26.7,1,1,82000,3071.1610486891386,https://sumaity.com/chintai/kanagawa_prop/prop_262565365/
7409,東横線反町駅より徒歩6分,アパート,神奈川県,横浜市神奈川区,3,反町,walk,6,20,3,2,1R,1,21.36,1,1,65000,3043.071161048689,https://sumaity.com/chintai/kanagawa_prop/prop_287682465/
7410,京浜東北線大森駅より徒歩8分,マンション,東京都,大田区,3,大森,walk,8,16,3,2,1K,1,22.12,1,1,87000,3933.0922242314646,https://sumaity.com/chintai/tokyo_prop/prop_287680291/
7411,東海道線川崎駅よりバス約16分 徒歩2分,マンション,神奈川県,川崎市川崎区,3,浜川崎,walk,13,22,3,1,1LDK,1,36.0,0,1,78000,2166.6666666666665,https://sumaity.com/chintai/kanagawa_prop/prop_267700450/
7412,神奈川県川崎市川崎区観音２丁目,マンション,神奈川県,川崎市川崎区,3,川崎大師,walk,14,10,3,3,1LDK,1,47.34,0,1,102000,2154.6261089987324,https://sumaity.com/chintai/kanagawa_prop/prop_287628851/
7413,神奈川県川崎市川崎区観音２丁目,マンション,神奈川県,川崎市川崎区,3,川崎大師,walk,14,10,3,3,1LDK,1,47.34,0,0,102000,2154.6261089987324,https://sumaity.com/chintai/kanagawa_prop/prop_287509245/
7414,東横線日吉駅よりバス約13分 徒歩4分,マンション,神奈川県,川崎市幸区,2,新川崎,walk,20,25,3,1,1R,1,20.0,1,1,65000,3250.0,https://sumaity.com/chintai/kanagawa_prop/prop_287629369/
7415,東横線日吉駅よりバス約13分 徒歩4分,マンション,神奈川県,川崎市幸区,2,新川崎,walk,20,25,3,1,1R,1,20.0,1,1,65000,3250.0,https://sumaity.com/chintai/kanagawa_prop/prop_287628379/
7416,東横線日吉駅よりバス約13分 徒歩4分,マンション,神奈川県,川崎市幸区,2,新川崎,walk,20,25,3,1,1R,1,20.12,1,0,65000,3230.616302186879,https://sumaity.com/chintai/kanagawa_prop/prop_287627653/
7417,東横線日吉駅よりバス約13分 徒歩4分,マンション,神奈川県,川崎市幸区,2,新川崎,walk,20,25,3,1,1R,1,20.12,1,0,65000,3230.616302186879,https://sumaity.com/chintai/kanagawa_prop/prop_287627409/
7418,南武線鹿島田駅より徒歩3分,マンション,神奈川県,川崎市幸区,3,鹿島田,walk,3,37,3,1,1DK,1,26.0,1,0,59000,2269.230769230769,https://sumaity.com/chintai/kanagawa_prop/prop_287629271/
7419,京浜東北線川崎駅よりバス約10分 徒歩3分,アパート,神奈川県,川崎市川崎区,3,川崎新町,walk,10,8,3,2,1LDK,1,35.1,1,0,91000,2592.5925925925926,https://sumaity.com/chintai/kanagawa_prop/prop_265369933/
7420,横浜ブルー三ッ沢下町駅より徒歩5分,マンション,神奈川県,横浜市神奈川区,3,三ッ沢下町,walk,5,41,3,2,1K,1,26.7,1,0,73000,2734.0823970037454,https://sumaity.com/chintai/kanagawa_prop/prop_256592692/
7421,南武線鹿島田駅より徒歩9分,マンション,神奈川県,川崎市幸区,3,鹿島田,walk,9,12,3,2,1K,1,26.99,1,1,76000,2815.8577250833646,https://sumaity.com/chintai/kanagawa_prop/prop_287572269/
7422,京浜東北線大森駅より徒歩11分,アパート,東京都,品川区,3,大森,walk,11,33,3,3,1K,1,16.01,1,0,60000,3747.6577139287942,https://sumaity.com/chintai/tokyo_prop/prop_287562797/
7423,京浜東北線蒲田駅より徒歩7分,アパート,東京都,大田区,3,蒲田,walk,7,3,3,1,1R,1,24.63,1,1,82000,3329.273244011368,https://sumaity.com/chintai/tokyo_prop/prop_286030935/
7424,京浜急行線六郷土手駅より徒歩7分,アパート,東京都,大田区,3,六郷土手,walk,7,5,3,1,1K,1,22.06,0,0,76000,3445.149592021759,https://sumaity.com/chintai/tokyo_prop/prop_287176923/
7425,東横線武蔵小杉駅より徒歩9分,アパート,神奈川県,川崎市中原区,3,武蔵小杉,walk,9,3,3,2,1R,1,34.91,1,1,94000,2692.6382125465484,https://sumaity.com/chintai/kanagawa_prop/prop_287508703/
7426,東横線新丸子駅より徒歩12分,マンション,神奈川県,川崎市中原区,3,向河原,walk,8,25,3,2,1DK,1,32.29,0,1,87000,2694.3326107153916,https://sumaity.com/chintai/kanagawa_prop/prop_263674510/
7427,京浜東北線鶴見駅より徒歩30分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,20,7,3,1,1R,1,27.8,0,0,74000,2661.870503597122,https://sumaity.com/chintai/kanagawa_prop/prop_286382157/
7428,京浜東北線川崎駅より徒歩21分,アパート,神奈川県,川崎市幸区,2,矢向,walk,20,7,3,1,1LDK,1,40.3,0,1,102500,2543.424317617866,https://sumaity.com/chintai/kanagawa_prop/prop_266923187/
7429,京浜急行線雑色駅より徒歩7分,マンション,東京都,大田区,3,雑色,walk,7,27,3,3,1LDK,1,39.6,1,1,100000,2525.252525252525,https://sumaity.com/chintai/tokyo_prop/prop_287503565/
7430,京浜急行線六郷土手駅より徒歩6分,マンション,東京都,大田区,3,六郷土手,walk,9,51,3,1,1DK,1,39.2,0,0,88300,2252.551020408163,https://sumaity.com/chintai/tokyo_prop/prop_285361177/
7431,京浜東北線蒲田駅より徒歩13分,マンション,東京都,大田区,3,蒲田,walk,13,7,3,3,1K,1,28.26,0,0,80000,2830.8563340410474,https://sumaity.com/chintai/tokyo_prop/prop_287503969/
7432,池上線池上駅より徒歩4分,マンション,東京都,大田区,3,池上,walk,1,4,3,2,1K,1,26.08,1,1,102000,3911.042944785276,https://sumaity.com/chintai/tokyo_prop/prop_285128305/
7433,京浜東北線大森駅より徒歩12分,マンション,東京都,大田区,3,平和島,walk,8,15,3,1,1K,1,28.31,0,1,92000,3249.735075944896,https://sumaity.com/chintai/tokyo_prop/prop_285497571/
7434,京浜東北線蒲田駅より徒歩12分,アパート,東京都,大田区,3,蓮沼,walk,6,8,3,3,1R,1,13.67,0,1,63000,4608.632040965618,https://sumaity.com/chintai/tokyo_prop/prop_263095852/
7435,京浜急行線京急鶴見駅より徒歩10分,マンション,神奈川県,横浜市鶴見区,2,京急鶴見,walk,10,18,3,3,1K,1,27.95,0,0,72000,2576.0286225402506,https://sumaity.com/chintai/kanagawa_prop/prop_287447573/
7436,京浜急行線鶴見市場駅より徒歩14分,マンション,神奈川県,横浜市鶴見区,3,鶴見市場,walk,14,16,3,1,1K,1,19.87,0,0,66500,3346.7539003522897,https://sumaity.com/chintai/kanagawa_prop/prop_287445765/
7437,京浜東北線鶴見駅より徒歩7分,マンション,神奈川県,横浜市鶴見区,3,鶴見,walk,7,14,3,2,1K,1,18.8,1,1,58000,3085.106382978723,https://sumaity.com/chintai/kanagawa_prop/prop_287446419/
7438,京浜東北線鶴見駅より徒歩7分,マンション,神奈川県,横浜市鶴見区,3,鶴見,walk,7,14,3,2,1K,1,18.8,1,1,58000,3085.106382978723,https://sumaity.com/chintai/kanagawa_prop/prop_287446015/
7439,南武線鹿島田駅より徒歩22分,マンション,神奈川県,川崎市幸区,3,矢向,walk,21,13,3,2,1K,1,19.87,0,0,71500,3598.389531957725,https://sumaity.com/chintai/kanagawa_prop/prop_285867123/
7440,南武線鹿島田駅より徒歩22分,マンション,神奈川県,川崎市幸区,3,矢向,walk,21,13,3,2,1K,1,19.87,0,0,71500,3598.389531957725,https://sumaity.com/chintai/kanagawa_prop/prop_283272329/
7441,南武線鹿島田駅より徒歩14分,マンション,神奈川県,川崎市幸区,3,鹿島田,walk,14,21,3,3,1K,1,24.0,1,0,72000,3000.0,https://sumaity.com/chintai/kanagawa_prop/prop_272255470/
7442,京浜東北線鶴見駅より徒歩14分,アパート,神奈川県,横浜市鶴見区,3,京急鶴見,walk,11,3,3,1,1K,1,21.11,1,0,74000,3505.4476551397443,https://sumaity.com/chintai/kanagawa_prop/prop_287448995/
7443,南武線向河原駅より徒歩4分,マンション,神奈川県,川崎市中原区,3,向河原,walk,8,26,3,2,1DK,1,32.29,0,1,87000,2694.3326107153916,https://sumaity.com/chintai/kanagawa_prop/prop_287447795/
7444,南武線平間駅より徒歩8分,マンション,神奈川県,川崎市中原区,3,平間,walk,7,31,3,2,1K,1,22.35,1,0,52000,2326.62192393736,https://sumaity.com/chintai/kanagawa_prop/prop_286109731/
7445,池上線蓮沼駅より徒歩2分,マンション,東京都,大田区,3,蓮沼,walk,2,32,3,3,1LDK,1,38.68,0,1,104000,2688.7280248190277,https://sumaity.com/chintai/tokyo_prop/prop_287441301/
7446,横須賀線西大井駅より徒歩8分,マンション,東京都,品川区,3,西大井,walk,8,8,3,1,1K,1,27.65,0,1,88000,3182.6401446654613,https://sumaity.com/chintai/tokyo_prop/prop_287433403/
7447,京浜東北線蒲田駅より徒歩10分,マンション,東京都,大田区,3,蓮沼,walk,8,34,3,1,1R,1,16.0,1,0,63000,3937.5,https://sumaity.com/chintai/tokyo_prop/prop_287439085/
7448,南武線尻手駅より徒歩5分,マンション,神奈川県,横浜市鶴見区,3,尻手,walk,5,29,3,3,1K,1,20.67,1,0,67000,3241.412675374939,https://sumaity.com/chintai/kanagawa_prop/prop_287369697/
7449,京浜東北線川崎駅より徒歩23分,マンション,神奈川県,川崎市川崎区,2,小田栄,walk,12,9,3,1,1LDK,1,36.75,0,0,96500,2625.8503401360545,https://sumaity.com/chintai/kanagawa_prop/prop_287369511/
7450,南武線矢向駅より徒歩18分,マンション,神奈川県,川崎市幸区,3,矢向,walk,18,3,3,1,1LDK,1,46.02,0,1,102000,2216.4276401564534,https://sumaity.com/chintai/kanagawa_prop/prop_262479552/
7451,南武線尻手駅より徒歩12分,マンション,神奈川県,横浜市鶴見区,3,尻手,walk,12,4,3,1,1K,1,31.88,1,0,79000,2478.042659974906,https://sumaity.com/chintai/kanagawa_prop/prop_287369667/
7452,横須賀線新川崎駅より徒歩20分,マンション,神奈川県,川崎市幸区,3,新川崎,walk,18,10,3,1,1R,1,30.49,1,0,80500,2640.209904886848,https://sumaity.com/chintai/kanagawa_prop/prop_287369047/
7453,横須賀線西大井駅より徒歩8分,マンション,東京都,品川区,3,西大井,walk,8,7,3,1,1K,1,27.65,0,1,88000,3182.6401446654613,https://sumaity.com/chintai/tokyo_prop/prop_287365921/
7454,京浜東北線大森駅より徒歩15分,マンション,東京都,大田区,3,大森,walk,15,27,3,1,1R,1,30.51,1,0,80000,2622.091117666339,https://sumaity.com/chintai/tokyo_prop/prop_262755716/
7455,南武線小田栄駅より徒歩5分,マンション,神奈川県,川崎市川崎区,3,小田栄,walk,5,28,3,3,1K,1,27.7,0,1,61000,2202.1660649819496,https://sumaity.com/chintai/kanagawa_prop/prop_279737817/
7456,京浜東北線鶴見駅より徒歩23分,マンション,神奈川県,横浜市鶴見区,3,鶴見,walk,23,5,3,1,1LDK,1,47.05,0,1,93000,1976.6206163655686,https://sumaity.com/chintai/kanagawa_prop/prop_287301633/
7457,京浜急行線生麦駅より徒歩7分,アパート,神奈川県,横浜市鶴見区,3,生麦,walk,7,6,3,1,1SK,1,21.73,1,0,72000,3313.3916244822826,https://sumaity.com/chintai/kanagawa_prop/prop_287301479/
7458,横須賀線新川崎駅より徒歩13分,マンション,神奈川県,川崎市幸区,3,元住吉,bus,10,23,3,3,1K,1,23.0,0,0,61500,2673.913043478261,https://sumaity.com/chintai/kanagawa_prop/prop_287236885/
7459,横須賀線新川崎駅より徒歩13分,マンション,神奈川県,川崎市幸区,3,元住吉,bus,10,23,3,3,1K,1,23.0,0,0,61500,2673.913043478261,https://sumaity.com/chintai/kanagawa_prop/prop_267266086/
7460,東横線元住吉駅より徒歩5分,マンション,神奈川県,川崎市中原区,3,元住吉,walk,5,38,3,3,1R,1,26.0,1,0,75000,2884.6153846153848,https://sumaity.com/chintai/kanagawa_prop/prop_283269777/
7461,京浜東北線横浜駅より徒歩15分,マンション,神奈川県,横浜市西区,3,横浜,walk,13,20,3,2,1K,1,20.4,1,1,68000,3333.3333333333335,https://sumaity.com/chintai/kanagawa_prop/prop_287299255/
7462,相鉄線西横浜駅より徒歩4分,アパート,神奈川県,横浜市西区,3,西横浜,walk,6,6,3,1,1K,1,22.1,1,1,69000,3122.1719457013573,https://sumaity.com/chintai/kanagawa_prop/prop_287300441/
7463,京浜東北線川崎駅よりバス約10分 徒歩3分,マンション,神奈川県,川崎市川崎区,3,川崎,bus,12,12,3,1,1LDK,1,41.06,0,0,102000,2484.1695080370187,https://sumaity.com/chintai/kanagawa_prop/prop_271974720/
7464,京浜急行線京急蒲田駅より徒歩10分,マンション,東京都,大田区,3,梅屋敷,walk,6,3,3,1,1K,1,23.5,0,1,75000,3191.4893617021276,https://sumaity.com/chintai/tokyo_prop/prop_285740303/
7465,京浜東北線鶴見駅よりバス約7分 徒歩5分,マンション,神奈川県,横浜市鶴見区,3,鶴見,bus,15,30,3,3,1DK,1,29.58,0,1,59000,1994.5909398242056,https://sumaity.com/chintai/kanagawa_prop/prop_286542549/
7466,京浜東北線鶴見駅より徒歩13分,マンション,神奈川県,横浜市鶴見区,3,鶴見小野,walk,5,14,3,3,1K,1,25.0,1,1,73000,2920.0,https://sumaity.com/chintai/kanagawa_prop/prop_287238683/
7467,京浜東北線新子安駅より徒歩9分,アパート,神奈川県,横浜市神奈川区,3,子安,walk,2,7,3,3,1R,1,20.04,0,1,62000,3093.812375249501,https://sumaity.com/chintai/kanagawa_prop/prop_261086740/
7468,京浜東北線川崎駅よりバス約11分 徒歩3分,アパート,神奈川県,川崎市川崎区,3,安善,walk,14,12,3,2,1K,1,19.73,1,1,55000,2787.6330461226557,https://sumaity.com/chintai/kanagawa_prop/prop_275510934/
7469,京浜東北線蒲田駅より徒歩13分,マンション,東京都,大田区,3,蒲田,walk,13,27,3,1,1R,1,18.0,1,0,66000,3666.6666666666665,https://sumaity.com/chintai/tokyo_prop/prop_281162683/
7470,東急多摩川矢口渡駅より徒歩3分,マンション,東京都,大田区,3,矢口渡,walk,3,28,3,2,1K,1,24.3,1,0,65000,2674.8971193415637,https://sumaity.com/chintai/tokyo_prop/prop_285619433/
7471,東急多摩川矢口渡駅より徒歩8分,マンション,東京都,大田区,3,矢口渡,walk,8,16,3,1,1K,1,28.31,1,1,89500,3161.4270575768282,https://sumaity.com/chintai/tokyo_prop/prop_286605511/
7472,京浜急行線京急蒲田駅より徒歩8分,マンション,東京都,大田区,3,梅屋敷,walk,8,28,3,2,1K,1,17.16,0,0,62000,3613.053613053613,https://sumaity.com/chintai/tokyo_prop/prop_287235059/
7473,京浜東北線川崎駅より徒歩13分,アパート,神奈川県,川崎市幸区,3,川崎,walk,13,8,3,1,1K,1,26.48,1,1,83000,3134.441087613293,https://sumaity.com/chintai/kanagawa_prop/prop_287181489/
7474,京浜東北線蒲田駅より徒歩10分,アパート,東京都,大田区,3,蒲田,walk,11,0,3,3,1R,1,16.55,0,0,77000,4652.567975830815,https://sumaity.com/chintai/tokyo_prop/prop_282596839/
7475,京浜東北線蒲田駅より徒歩10分,アパート,東京都,大田区,3,蒲田,walk,11,0,3,2,1R,1,16.55,0,0,77000,4652.567975830815,https://sumaity.com/chintai/tokyo_prop/prop_285247675/
7476,京浜東北線蒲田駅より徒歩10分,アパート,東京都,大田区,3,蒲田,walk,11,0,3,1,1R,1,16.68,0,1,76400,4580.335731414868,https://sumaity.com/chintai/tokyo_prop/prop_285362429/
7477,京浜東北線蒲田駅より徒歩10分,アパート,東京都,大田区,3,蒲田,walk,11,0,3,1,1R,1,16.55,0,0,76000,4592.14501510574,https://sumaity.com/chintai/tokyo_prop/prop_285251049/
7478,京浜急行線京急川崎駅より徒歩8分,マンション,神奈川県,川崎市幸区,3,京急川崎,walk,8,34,3,3,1DK,1,28.93,0,1,87000,3007.2589007950223,https://sumaity.com/chintai/kanagawa_prop/prop_287127771/
7479,京浜東北線川崎駅よりバス約12分 徒歩1分,マンション,神奈川県,川崎市幸区,3,鹿島田,walk,20,11,3,2,1K,1,28.44,0,0,81000,2848.1012658227846,https://sumaity.com/chintai/kanagawa_prop/prop_287127781/
7480,南武線鹿島田駅より徒歩19分,マンション,神奈川県,川崎市幸区,3,鹿島田,walk,19,10,3,2,1K,1,19.87,0,0,71000,3573.2259687971814,https://sumaity.com/chintai/kanagawa_prop/prop_287127409/
7481,東海道線横浜駅より徒歩15分,マンション,神奈川県,横浜市西区,3,戸部,walk,4,39,3,2,1DK,1,34.35,1,0,82000,2387.1906841339155,https://sumaity.com/chintai/kanagawa_prop/prop_263051149/
7482,京浜東北線蒲田駅より徒歩6分,マンション,東京都,大田区,3,蒲田,walk,6,12,3,1,1K,1,23.11,0,1,85000,3678.0614452617915,https://sumaity.com/chintai/tokyo_prop/prop_254977937/
7483,京浜急行線雑色駅より徒歩6分,マンション,東京都,大田区,3,雑色,walk,6,12,3,2,1K,1,24.28,1,1,78200,3220.757825370675,https://sumaity.com/chintai/tokyo_prop/prop_281374829/
7484,南武線小田栄駅より徒歩12分,アパート,神奈川県,川崎市川崎区,3,川崎,bus,10,0,3,1,1K,1,21.18,0,0,80000,3777.148253068933,https://sumaity.com/chintai/kanagawa_prop/prop_287062765/
7485,南武線小田栄駅より徒歩13分,アパート,神奈川県,川崎市川崎区,3,小田栄,walk,12,0,3,1,1K,1,24.71,0,0,80000,3237.555645487657,https://sumaity.com/chintai/kanagawa_prop/prop_287062763/
7486,南武線小田栄駅より徒歩13分,アパート,神奈川県,川崎市川崎区,3,小田栄,walk,12,0,3,1,1K,1,21.18,0,1,76000,3588.2908404154864,https://sumaity.com/chintai/kanagawa_prop/prop_286850789/
7487,東海道線川崎駅より徒歩24分,マンション,神奈川県,川崎市幸区,3,矢向,walk,16,10,3,3,1K,1,20.81,1,0,77500,3724.1710716001926,https://sumaity.com/chintai/kanagawa_prop/prop_286040739/
7488,東横線反町駅より徒歩1分,マンション,神奈川県,横浜市神奈川区,3,反町,walk,1,10,3,1,1K,1,25.5,0,0,82500,3235.294117647059,https://sumaity.com/chintai/kanagawa_prop/prop_287061353/
7489,南武線川崎駅よりバス約12分 徒歩1分,アパート,神奈川県,川崎市幸区,3,川崎,bus,13,11,3,2,1K,1,28.44,0,1,81000,2848.1012658227846,https://sumaity.com/chintai/kanagawa_prop/prop_287063559/
7490,京浜急行線戸部駅より徒歩6分,マンション,神奈川県,横浜市西区,3,戸部,walk,5,39,3,2,1DK,1,34.3,1,0,82000,2390.6705539358604,https://sumaity.com/chintai/kanagawa_prop/prop_287064419/
7491,池上線池上駅より徒歩7分,マンション,東京都,大田区,3,池上,walk,7,28,3,3,1DK,1,29.72,0,1,70000,2355.3162853297445,https://sumaity.com/chintai/tokyo_prop/prop_287059631/
7492,京浜東北線大森駅より徒歩2分,マンション,東京都,大田区,3,大森,walk,5,17,3,3,1K,1,20.46,0,0,85000,4154.447702834799,https://sumaity.com/chintai/tokyo_prop/prop_287055205/
7493,京浜急行線京急蒲田駅より徒歩15分,マンション,東京都,大田区,3,梅屋敷,walk,7,22,3,1,1K,1,19.87,0,0,70000,3522.8988424760946,https://sumaity.com/chintai/tokyo_prop/prop_287055593/
7494,南武線鹿島田駅より徒歩14分,マンション,神奈川県,川崎市幸区,2,鹿島田,walk,14,33,3,3,1R,1,16.5,0,1,55000,3333.3333333333335,https://sumaity.com/chintai/kanagawa_prop/prop_286928975/
7495,京急空港線京急蒲田駅より徒歩6分,マンション,東京都,大田区,3,京急蒲田,walk,7,30,3,3,1K,1,15.45,0,1,65000,4207.119741100324,https://sumaity.com/chintai/tokyo_prop/prop_260014041/
7496,京浜急行線梅屋敷駅より徒歩5分,マンション,東京都,大田区,3,梅屋敷,walk,6,32,3,2,1K,1,19.44,1,1,60000,3086.4197530864194,https://sumaity.com/chintai/tokyo_prop/prop_260962172/
7497,東海道線横浜駅より徒歩21分,アパート,神奈川県,横浜市西区,3,横浜,bus,5,31,3,2,1K,1,26.2,1,1,66000,2519.083969465649,https://sumaity.com/chintai/kanagawa_prop/prop_255066446/
7498,東横線大倉山駅よりバス約20分 徒歩1分,マンション,神奈川県,横浜市鶴見区,3,鶴見,car,15,31,3,3,1R,1,43.05,0,1,70000,1626.0162601626018,https://sumaity.com/chintai/kanagawa_prop/prop_286849899/
7499,京浜東北線川崎駅より徒歩13分,マンション,神奈川県,川崎市幸区,3,尻手,walk,10,26,3,1,1R,1,16.86,0,0,60000,3558.7188612099644,https://sumaity.com/chintai/kanagawa_prop/prop_286846989/
7500,京浜東北線川崎駅より徒歩18分,マンション,神奈川県,川崎市川崎区,3,港町,walk,17,30,3,3,1R,1,22.73,0,1,66000,2903.6515618125823,https://sumaity.com/chintai/kanagawa_prop/prop_286849291/
